fraud,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration,trustLevel
0,1369,11,4,9.54,0.0219138,0.00696859,0.366667,8,6
0,884,9,2,94.01,0.00452489,0.106346,2.25,7,4
0,1726,8,2,36.48,0.00695249,0.0211356,0.666667,2,3
0,838,0,3,25.85,0.0250597,0.0308473,0,5,6
0,50,4,5,19.14,0.52,0.3828,0.153846,1,1
0,991,9,3,85.03,0.00201816,0.0858022,4.5,6,4
0,668,5,2,10.98,0.010479,0.0164371,0.714286,3,2
0,896,5,3,1.22,0.00111607,0.00136161,5,10,5
0,939,8,3,3.98,0.0244941,0.00423855,0.347826,6,3
0,529,5,1,36.31,0.00567108,0.0686389,1.66667,6,1
0,803,9,3,47.84,0.00747198,0.0595766,1.5,2,6
0,1513,8,5,37.48,0.00594845,0.024772,0.888889,7,5
0,761,4,3,17.8,0.0275953,0.0233903,0.190476,3,3
0,1203,1,5,5.61,0.0216126,0.00466334,0.0384615,2,1
0,890,8,2,84.73,0.0325843,0.0952022,0.275862,10,3
0,689,6,3,47.76,0.0406386,0.0693179,0.214286,6,3
0,1359,10,1,50.81,0.00883002,0.0373878,0.833333,2,6
1,1644,10,5,77.56,0.0158151,0.0471776,0.384615,5,2
0,917,10,3,1.63,0.0316249,0.00177754,0.344828,6,3
0,1091,11,0,23.16,0.0137489,0.0212282,0.733333,2,2
0,1768,3,4,28.45,0.0050905,0.0160916,0.333333,7,2
1,502,5,1,27.19,0.0557769,0.0541633,0.178571,4,1
0,1000,5,0,73.99,0.006,0.07399,0.833333,1,4
0,1313,4,1,14.74,0.00152323,0.0112262,2,8,1
0,554,11,1,70.73,0.0288809,0.127671,0.6875,10,5
0,1542,6,3,17.38,0.0103761,0.0112711,0.375,0,3
0,1702,10,2,2.52,0.0158637,0.00148061,0.37037,0,2
0,382,10,4,58.57,0.039267,0.153325,0.666667,6,5
0,1721,8,4,10.44,0.00174317,0.00606624,2.66667,8,5
0,822,2,3,73.17,0.0291971,0.0890146,0.0833333,0,2
0,724,10,5,15.44,0.00414365,0.021326,3.33333,6,5
0,1271,2,1,34.17,0.0110149,0.0268843,0.142857,5,5
0,1332,8,2,91.65,0.003003,0.0688063,2,9,1
0,1276,7,1,28.53,0.0015674,0.0223589,3.5,3,5
0,358,7,1,61.9,0.027933,0.172905,0.7,10,5
0,1409,7,4,92.8,0.0156139,0.0658623,0.318182,9,5
0,715,3,3,47.87,0.0391608,0.066951,0.107143,7,3
0,1746,10,5,94.71,0.00687285,0.054244,0.833333,7,6
1,1125,4,1,54.9,0.024,0.0488,0.148148,7,1
0,863,5,4,91.92,0.0150637,0.106512,0.384615,7,2
0,1568,9,5,75.1,0.00637755,0.0478954,0.9,8,6
0,500,6,3,32.96,0.016,0.06592,0.75,2,3
0,1079,2,0,70.3,0.012975,0.0651529,0.142857,8,2
0,45,8,1,25.78,0.355556,0.572889,0.5,9,3
0,1396,10,3,41.01,0.00501433,0.0293768,1.42857,0,1
0,112,4,3,53.25,0.0357143,0.475446,1,6,6
0,280,3,5,3.96,0.00714286,0.0141429,1.5,9,4
0,1638,9,1,42.03,0.014652,0.0256593,0.375,0,6
0,1032,1,1,45.77,0.00387597,0.0443508,0.25,7,4
0,1790,5,5,78.15,0.00670391,0.0436592,0.416667,10,2
0,843,10,0,93.32,0.00118624,0.1107,10,3,1
0,1059,5,4,43.31,0.02644,0.0408971,0.178571,6,5
0,1196,8,2,8.52,0.0108696,0.00712375,0.615385,8,3
0,1058,0,5,9.84,0.0179584,0.00930057,0,9,5
0,726,9,1,54.46,0.00137741,0.0750138,9,0,1
0,229,3,4,45.46,0.00873362,0.198515,1.5,1,5
0,799,3,1,29.32,0.0125156,0.0366959,0.3,9,5
1,1828,8,5,91.33,0.0158643,0.0499617,0.275862,10,1
0,1738,8,3,23.87,0.00402762,0.0137342,1.14286,5,1
0,1399,3,1,73.58,0.0114367,0.0525947,0.1875,4,3
0,270,5,4,61.14,0.107407,0.226444,0.172414,4,6
0,203,2,0,75.1,0.0197044,0.369951,0.5,0,1
0,376,10,1,34.41,0.00265957,0.091516,10,1,6
0,1662,0,4,12.28,0.0144404,0.00738869,0,10,5
0,1507,0,4,31.07,0.00597213,0.0206171,0,5,1
0,746,0,2,43.9,0.00268097,0.0588472,0,8,4
0,37,2,0,18.43,0.405405,0.498108,0.133333,9,5
0,804,5,0,9.52,0.0174129,0.0118408,0.357143,10,4
0,169,10,3,47.61,0.136095,0.281716,0.434783,9,3
0,1368,9,2,32.24,0.0211988,0.0235673,0.310345,6,3
0,1667,5,0,49.08,0.00359928,0.0294421,0.833333,7,5
0,576,9,2,94.71,0.0277778,0.164427,0.5625,1,6
0,14,11,5,68.76,0.714286,4.91143,1.1,4,5
0,1296,11,5,40.63,0.00231481,0.0313503,3.66667,8,3
0,584,8,5,69.39,0.0428082,0.118818,0.32,2,1
0,997,9,0,87.99,0.0300903,0.0882548,0.3,8,5
0,175,5,1,66.68,0.108571,0.381029,0.263158,10,1
0,172,4,5,80.04,0.174419,0.465349,0.133333,2,4
0,1037,9,5,14.07,0.0289296,0.013568,0.3,9,4
0,1600,4,5,93.08,0.0025,0.058175,1,1,1
0,877,6,3,33.28,0.00684151,0.0379475,1,3,4
0,1535,2,3,60.07,0.00781759,0.0391336,0.166667,2,6
0,984,2,2,25.97,0.0162602,0.0263923,0.125,5,2
0,123,4,5,93.08,0.0487805,0.756748,0.666667,8,1
0,318,7,0,25.59,0.0754717,0.0804717,0.291667,8,3
0,1165,9,2,92.3,0.0120172,0.0792275,0.642857,6,4
0,202,4,2,96.29,0.0594059,0.476683,0.333333,1,5
0,84,1,1,62.43,0.285714,0.743214,0.0416667,3,4
0,1185,1,1,18.81,0.0236287,0.0158734,0.0357143,7,4
0,1323,10,2,83.57,0.00907029,0.063167,0.833333,8,6
0,1178,0,0,90.52,0.00848896,0.0768421,0,2,4
0,62,2,0,29.35,0.387097,0.473387,0.0833333,4,5
0,1035,6,2,99.33,0.0115942,0.095971,0.5,7,1
0,906,1,5,68.34,0.0121413,0.0754305,0.0909091,10,2
0,759,9,2,52.28,0.0250329,0.0688801,0.473684,3,4
0,1693,9,0,88.4,0.0135854,0.052215,0.391304,3,5
0,940,8,2,60.12,0.0308511,0.0639574,0.275862,1,5
0,1728,6,0,45.61,0.00520833,0.0263947,0.666667,10,4
0,193,4,1,16.1,0.145078,0.0834197,0.142857,3,2
0,85,4,0,84.27,0.0235294,0.991412,2,4,5
0,989,2,0,86.7,0.00101112,0.0876643,2,2,3
0,391,9,1,14.18,0.0664962,0.036266,0.346154,10,4
0,707,7,5,48.38,0.0311174,0.06843,0.318182,2,3
1,1326,10,4,95.65,0.0226244,0.0721342,0.333333,5,1
0,1731,9,0,14.64,0.0132871,0.00845754,0.391304,4,3
0,1566,4,0,69.76,0.00446999,0.0445466,0.571429,6,4
0,473,2,0,14.97,0.0105708,0.031649,0.4,5,3
0,993,9,4,38.63,0.0241692,0.0389023,0.375,2,4
0,436,8,3,74.65,0.00458716,0.171216,4,1,5
0,1580,10,2,42.84,0.000632911,0.0271139,10,3,1
0,87,3,3,36.1,0.137931,0.414943,0.25,10,4
0,517,2,2,34.54,0.00386847,0.0668085,1,10,2
0,831,1,2,56.98,0.00722022,0.068568,0.166667,7,1
0,187,8,2,36.15,0.0213904,0.193316,2,0,5
0,707,2,1,43.1,0.0339463,0.0609618,0.0833333,3,6
0,896,8,2,37.34,0.0290179,0.0416741,0.307692,3,2
0,386,2,4,78.33,0.0699482,0.202927,0.0740741,2,2
1,1724,8,1,63.33,0.0110209,0.0367343,0.421053,8,1
0,1692,0,4,26.27,0.0124113,0.015526,0,6,2
0,1505,8,0,96.56,0.0172757,0.0641595,0.307692,2,4
0,1705,4,4,14.56,0.00645161,0.00853959,0.363636,9,4
0,772,11,1,58.74,0.0297927,0.0760881,0.478261,2,6
0,1437,6,3,77.45,0.00835073,0.053897,0.5,4,3
0,943,9,2,95.91,0.00530223,0.101707,1.8,2,3
0,1099,0,0,2.04,0.00818926,0.00185623,0,1,5
0,1295,11,3,38.15,0.0131274,0.0294595,0.647059,10,6
0,1659,7,5,88.33,0.00421941,0.0532429,1,1,4
0,581,7,0,87.51,0.0275387,0.15062,0.4375,7,2
0,1338,5,2,4.12,0.00523169,0.00307922,0.714286,7,5
0,780,3,1,6.68,0.0153846,0.0085641,0.25,4,2
0,1686,5,3,86.62,0.00711744,0.051376,0.416667,10,5
0,20,8,0,62.42,1.35,3.121,0.296296,2,2
0,1021,4,0,16.55,0.0146915,0.0162096,0.266667,6,1
0,500,7,4,88.24,0.034,0.17648,0.411765,5,1
0,213,9,3,23.58,0.0610329,0.110704,0.692308,1,6
0,515,4,1,2.83,0.0349515,0.00549515,0.222222,6,5
0,594,4,0,9.99,0.026936,0.0168182,0.25,4,6
0,12,9,4,4.19,1,0.349167,0.75,1,6
0,1309,1,1,75.78,0.0160428,0.0578915,0.047619,0,5
0,1327,6,4,94.37,0.00828937,0.0711153,0.545455,7,5
0,1683,11,3,68.72,0.00594177,0.0408318,1.1,5,3
0,1701,5,2,7.2,0.0146972,0.0042328,0.2,4,5
0,305,6,5,9.63,0.0459016,0.0315738,0.428571,0,2
0,1771,11,0,59.46,0.00734049,0.0335743,0.846154,6,1
0,1609,2,1,3,0.0136731,0.00186451,0.0909091,4,2
0,156,6,3,37.28,0.0576923,0.238974,0.666667,9,2
0,1180,6,3,82.86,0.0059322,0.0702203,0.857143,7,2
0,1156,10,3,55.3,0.0198962,0.0478374,0.434783,5,2
0,193,6,1,8.92,0.0310881,0.0462176,1,1,2
0,1043,3,0,81.89,0.0143816,0.0785139,0.2,9,5
0,499,11,2,77.69,0.0541082,0.155691,0.407407,4,5
0,326,9,0,34.39,0.0398773,0.105491,0.692308,0,3
0,1069,10,4,9.51,0.00467727,0.00889616,2,10,2
0,765,1,2,16.01,0.0379085,0.0209281,0.0344828,4,5
0,1390,1,0,36.75,0.0208633,0.0264388,0.0344828,0,5
0,1632,10,0,50.1,0.00735294,0.0306985,0.833333,1,5
0,1265,1,2,23.16,0.00790514,0.0183083,0.1,7,4
0,1758,8,1,60.09,0.0113766,0.0341809,0.4,2,3
0,301,6,5,27.74,0.0830565,0.0921595,0.24,3,4
0,1394,11,3,29.53,0.00573888,0.0211836,1.375,7,2
0,853,7,0,76.2,0.003517,0.0893318,2.33333,7,4
0,199,10,5,9.58,0.110553,0.0481407,0.454545,3,5
0,1142,8,4,60.72,0.00175131,0.0531699,4,1,1
0,925,1,1,75.91,0.00540541,0.0820649,0.2,7,6
0,1167,7,3,11.26,0.00257069,0.00964867,2.33333,8,5
0,1045,8,2,76.99,0.0105263,0.0736746,0.727273,4,3
0,780,0,2,68.27,0.025641,0.0875256,0,1,1
0,1076,2,4,80.41,0.0167286,0.0747305,0.111111,6,5
0,1351,2,4,14.96,0.0133235,0.0110733,0.111111,4,1
0,1042,5,1,42.38,0.0153551,0.0406718,0.3125,3,2
0,136,11,4,70.62,0.0588235,0.519265,1.375,4,4
0,1482,1,1,67.74,0.0074224,0.0457085,0.0909091,2,2
0,1294,8,3,15.17,0.0131376,0.0117233,0.470588,8,6
0,1038,3,1,77.46,0.00867052,0.0746243,0.333333,3,6
0,1160,6,4,74.01,0.0181034,0.0638017,0.285714,9,6
0,1611,9,0,23.31,0.0018622,0.0144693,3,9,2
0,1152,3,4,94.29,0.0078125,0.081849,0.333333,5,2
0,1473,11,3,45.01,0.0190088,0.0305567,0.392857,5,6
0,575,7,1,10.81,0.0278261,0.0188,0.4375,2,1
0,303,0,0,66.39,0.0462046,0.219109,0,10,3
0,1464,0,1,78.97,0.0068306,0.0539413,0,8,4
0,625,5,3,68.07,0.0368,0.108912,0.217391,10,6
0,551,2,4,17.42,0.0127042,0.0316152,0.285714,0,5
0,1505,7,3,48.23,0.00598007,0.0320465,0.777778,0,4
0,53,11,2,93.89,0.207547,1.77151,1,6,5
0,485,2,2,31.67,0.043299,0.065299,0.0952381,6,1
0,528,2,1,19.95,0.00378788,0.0377841,1,8,1
0,110,5,3,36.44,0.0181818,0.331273,2.5,7,1
0,246,2,1,79.39,0.0894309,0.322724,0.0909091,3,5
0,1429,0,1,93.26,0.0146956,0.0652624,0,4,1
0,1128,8,2,92.83,0.00797872,0.0822961,0.888889,9,5
0,1403,5,4,89.42,0.00427655,0.0637349,0.833333,0,2
0,1121,6,3,75.56,0.0187333,0.0674041,0.285714,3,1
0,1531,3,3,18.87,0.0176355,0.0123253,0.111111,3,3
0,364,3,3,70.61,0.010989,0.193984,0.75,2,1
0,1319,7,3,75.37,0.0128886,0.0571418,0.411765,3,6
0,746,0,2,30.85,0.0107239,0.0413539,0,3,3
0,1107,4,5,88.76,0.0162602,0.0801807,0.222222,10,3
0,32,8,0,7.78,0.9375,0.243125,0.266667,0,4
0,60,8,4,99.08,0.466667,1.65133,0.285714,5,5
0,1728,1,5,77.05,0.0144676,0.0445891,0.04,4,5
0,742,6,3,15.03,0.0202156,0.0202561,0.4,10,2
0,762,1,0,15.39,0.0131234,0.0201969,0.1,2,6
1,1627,0,0,88.87,0.0184388,0.054622,0,5,2
1,1006,8,5,33.6,0.0298211,0.0333996,0.266667,3,1
0,215,1,2,33.91,0.102326,0.157721,0.0454545,10,3
0,1264,10,0,9.2,0.0174051,0.00727848,0.454545,7,2
0,214,3,3,10.15,0.088785,0.0474299,0.157895,3,6
0,463,10,3,48.47,0.0302376,0.104687,0.714286,3,2
0,46,8,0,50.45,0.652174,1.09674,0.266667,4,1
0,1724,7,1,81.12,0.0150812,0.0470534,0.269231,5,6
0,1423,10,3,44.9,0.0105411,0.0315531,0.666667,0,2
0,440,7,0,5.49,0.0409091,0.0124773,0.388889,0,6
0,1658,1,0,37.95,0.0180941,0.022889,0.0333333,6,5
0,1383,9,3,25.89,0.0101229,0.0187202,0.642857,5,3
0,1023,0,4,66.32,0.0107527,0.0648289,0,6,4
0,1193,0,5,64.24,0.00838223,0.0538474,0,4,4
0,518,4,0,92.12,0.0289575,0.177838,0.266667,8,3
0,1434,8,5,90.24,0.00069735,0.0629289,8,1,3
0,1125,8,1,28.95,0.00177778,0.0257333,4,2,2
1,282,11,2,58.06,0.0921986,0.205887,0.423077,8,1
0,1645,6,4,23.2,0.00790274,0.0141033,0.461538,0,6
0,186,9,1,82.74,0.0537634,0.444839,0.9,7,6
0,1089,11,3,66.78,0.0211203,0.0613223,0.478261,9,6
0,1520,6,0,91.44,0.0105263,0.0601579,0.375,2,1
0,564,4,0,49.42,0.0531915,0.0876241,0.133333,9,6
1,1265,11,2,41,0.0173913,0.0324111,0.5,2,1
0,1816,9,2,34.34,0.00495595,0.0189097,1,2,1
1,1500,8,4,82.1,0.0146667,0.0547333,0.363636,5,1
0,1320,10,5,99.33,0.00530303,0.07525,1.42857,10,1
0,957,1,5,13.2,0.0188088,0.0137931,0.0555556,2,1
0,258,5,1,30.93,0.112403,0.119884,0.172414,7,3
0,102,7,4,49.71,0.0980392,0.487353,0.7,8,5
0,704,1,2,33.48,0.0170455,0.0475568,0.0833333,8,3
0,1135,9,4,89.49,0.0061674,0.0788458,1.28571,0,6
0,175,3,3,28.77,0.04,0.1644,0.428571,1,1
0,357,5,1,65.86,0.0812325,0.184482,0.172414,0,2
1,1565,6,5,6.91,0.0178914,0.00441534,0.214286,0,1
0,1357,5,1,76.67,0.00663228,0.0564996,0.555556,8,3
0,210,10,1,61.56,0.0285714,0.293143,1.66667,2,6
0,1822,8,5,20.46,0.0104281,0.0112294,0.421053,9,2
0,695,3,0,48.79,0.00143885,0.0702014,3,10,4
0,697,8,5,68.36,0.025825,0.0980775,0.444444,1,6
0,44,7,5,38.45,0.681818,0.873864,0.233333,10,6
0,1746,9,1,2.52,0.0154639,0.0014433,0.333333,9,4
0,456,11,2,55.63,0.0175439,0.121996,1.375,8,5
0,461,9,5,25.93,0.0347072,0.0562473,0.5625,1,2
0,51,4,2,57.27,0.529412,1.12294,0.148148,0,6
0,267,6,4,99.59,0.0299625,0.372996,0.75,2,6
0,537,8,5,21.29,0.027933,0.0396462,0.533333,5,3
0,1697,0,2,77.51,0.00766058,0.0456747,0,1,4
0,1660,8,0,27.29,0.0156627,0.0164398,0.307692,3,3
0,209,3,4,95.71,0.119617,0.457943,0.12,10,3
0,1397,5,1,35.33,0.0121689,0.0252899,0.294118,0,5
0,763,3,3,67.71,0.0249017,0.0887418,0.157895,5,1
0,1257,8,0,66.85,0.00875099,0.0531822,0.727273,1,5
0,343,1,5,72.73,0.0204082,0.212041,0.142857,9,6
0,300,1,0,66.38,0.0333333,0.221267,0.1,3,5
0,823,2,2,2.72,0.0328068,0.00330498,0.0740741,1,4
0,1719,10,5,4.57,0.00290867,0.00265852,2,0,1
0,364,1,1,78.2,0.0824176,0.214835,0.0333333,8,4
0,1072,0,3,43.57,0.00652985,0.0406437,0,4,4
0,168,9,4,48.38,0.0952381,0.287976,0.5625,3,5
0,280,5,2,78.22,0.0857143,0.279357,0.208333,7,4
0,57,0,2,11.83,0.385965,0.207544,0,2,5
0,1228,7,3,35.61,0.00651466,0.0289984,0.875,9,6
0,559,6,4,71.9,0.0107335,0.128623,1,6,2
1,199,6,0,38.18,0.135678,0.191859,0.222222,9,1
0,1758,7,1,71.57,0.0113766,0.040711,0.35,0,6
0,1144,6,4,86.09,0.000874126,0.0752535,6,0,5
0,1325,2,4,20.27,0.000754717,0.0152981,2,2,1
0,97,0,3,32.77,0.298969,0.337835,0,2,5
0,1621,2,1,97.75,0.00308452,0.0603023,0.4,8,3
0,1356,1,0,91.97,0.00442478,0.0678245,0.166667,5,3
0,1089,0,4,22.02,0.00550964,0.0202204,0,6,1
0,1629,7,0,46.53,0.0110497,0.0285635,0.388889,7,6
0,1128,8,0,78.12,0.00443262,0.0692553,1.6,2,6
0,1501,10,5,84.78,0.00932712,0.0564823,0.714286,10,1
0,352,4,2,58.59,0.0596591,0.166449,0.190476,8,5
0,657,1,0,3.29,0.0106545,0.00500761,0.142857,8,6
0,105,0,2,64.31,0.180952,0.612476,0,3,2
0,288,1,4,30.5,0.0104167,0.105903,0.333333,8,4
0,963,11,0,89.46,0.00830737,0.0928972,1.375,0,5
0,133,3,4,3.07,0.165414,0.0230827,0.136364,9,3
0,24,11,0,11.36,0.25,0.473333,1.83333,10,1
0,1426,9,2,53.22,0.00771388,0.0373212,0.818182,9,1
0,1629,2,5,97.81,0.0116636,0.060043,0.105263,0,5
0,44,9,3,21.32,0.409091,0.484545,0.5,10,4
0,858,0,3,82.35,0.034965,0.095979,0,2,1
0,1250,1,2,63.73,0.0024,0.050984,0.333333,4,3
0,1703,7,3,83.16,0.0140928,0.0488315,0.291667,2,6
0,568,7,1,21.25,0.0264085,0.037412,0.466667,5,3
0,791,10,2,16.82,0.034134,0.0212642,0.37037,6,2
0,1292,0,3,99.07,0.0178019,0.0766796,0,0,3
0,716,0,3,81.78,0.0391061,0.114218,0,7,4
0,1162,7,2,37.56,0.00774527,0.0323236,0.777778,3,4
0,541,3,0,80.8,0.00739372,0.149353,0.75,6,2
0,446,11,1,84.62,0.0044843,0.189731,5.5,6,5
0,105,10,4,50.88,0.27619,0.484571,0.344828,0,1
0,1224,3,2,29.34,0.00326797,0.0239706,0.75,9,2
0,1652,11,1,49.07,0.0163438,0.0297034,0.407407,10,3
0,1144,8,4,86.15,0.0183566,0.0753059,0.380952,9,4
0,1065,1,4,68.88,0.0140845,0.0646761,0.0666667,4,6
0,686,9,4,83.5,0.0189504,0.12172,0.692308,6,3
0,790,5,0,27.79,0.035443,0.0351772,0.178571,1,3
0,404,8,3,62.93,0.00742574,0.155767,2.66667,4,4
0,1242,11,2,1.42,0.0217391,0.00114332,0.407407,2,2
0,1207,7,1,45.62,0.0207125,0.0377962,0.28,6,5
0,1,0,2,80.23,7,80.23,0,6,4
0,266,5,2,32.87,0.0977444,0.123571,0.192308,9,6
0,1789,10,5,53.37,0.00447177,0.0298323,1.25,5,3
0,520,10,1,42.13,0.0288462,0.0810192,0.666667,4,5
0,713,6,1,26.84,0.0224404,0.0376438,0.375,7,3
0,259,8,3,60.4,0.027027,0.233205,1.14286,5,5
0,450,2,3,34.81,0.0333333,0.0773556,0.133333,10,3
0,866,2,4,91.25,0.0161663,0.10537,0.142857,5,1
0,562,10,1,59.47,0.044484,0.105819,0.4,2,5
0,1631,8,2,60.02,0.00919681,0.0367995,0.533333,9,6
0,791,1,3,99.49,0.00505689,0.125777,0.25,0,4
0,1724,6,3,61.73,0.0087007,0.0358063,0.4,1,6
0,1661,4,3,71.03,0.0108368,0.0427634,0.222222,1,4
0,696,3,4,6.98,0.00287356,0.0100287,1.5,8,4
0,1049,0,1,76.33,0.0142993,0.0727645,0,0,2
1,353,1,2,68.48,0.0764873,0.193994,0.037037,6,1
0,1698,11,5,57.14,0.00294464,0.0336514,2.2,6,1
0,201,9,0,35.01,0.114428,0.174179,0.391304,1,4
0,1219,8,4,34.01,0.0155865,0.0278999,0.421053,10,6
0,966,11,3,9.15,0.0134576,0.00947205,0.846154,7,4
0,1062,1,2,37.16,0.0094162,0.0349906,0.1,1,4
0,662,4,1,5.38,0.00302115,0.00812689,2,5,6
0,1124,9,5,94.09,0.0204626,0.08371,0.391304,2,2
1,1370,4,2,68.47,0.0189781,0.0499781,0.153846,1,1
0,1214,2,5,25.3,0.0222405,0.0208402,0.0740741,2,5
0,267,11,4,43.11,0.0262172,0.161461,1.57143,4,5
0,919,1,2,97.68,0.00435256,0.106289,0.25,3,4
0,727,3,0,95.38,0.0330124,0.131197,0.125,9,3
0,1258,3,4,5.46,0.0206677,0.00434022,0.115385,2,3
0,310,0,1,36.8,0.016129,0.11871,0,9,1
0,1281,0,2,58.96,0.0101483,0.0460265,0,7,1
0,785,1,2,99.13,0.00509554,0.12628,0.25,9,4
0,923,11,1,78.54,0.0238353,0.0850921,0.5,2,4
0,429,0,4,21.07,0.00699301,0.0491142,0,4,5
0,657,5,5,22.46,0.021309,0.0341857,0.357143,2,4
0,1158,9,5,17.72,0.0241796,0.0153022,0.321429,5,4
0,758,3,0,71.35,0.0369393,0.0941293,0.107143,8,6
0,451,1,2,31.14,0.00443459,0.0690466,0.5,5,2
0,616,0,4,48.21,0.0178571,0.078263,0,10,3
0,529,9,1,15.62,0.0378072,0.0295274,0.45,6,1
0,1784,10,0,34.16,0.0162556,0.019148,0.344828,9,4
0,256,7,5,78.3,0.109375,0.305859,0.25,6,5
0,1001,11,5,83.55,0.020979,0.0834665,0.52381,4,5
0,1452,6,1,41.32,0.0172176,0.0284573,0.24,0,4
0,254,2,1,72.44,0.0275591,0.285197,0.285714,10,2
0,1343,0,3,95.06,0.000744602,0.0707818,0,9,2
0,179,11,0,73.44,0.111732,0.410279,0.55,7,3
1,997,10,5,78.1,0.0280843,0.078335,0.357143,2,1
0,1800,11,2,47.64,0.015,0.0264667,0.407407,4,3
0,683,10,2,84.89,0.0366032,0.12429,0.4,0,2
0,1728,0,3,97.2,0.0115741,0.05625,0,3,2
0,1685,10,0,71.34,0.00830861,0.0423383,0.714286,8,3
0,1774,10,3,10.2,0.0129651,0.00574972,0.434783,9,6
1,1514,8,3,0.01,0.0171731,6.60502e-06,0.307692,9,2
0,108,10,3,65.08,0.166667,0.602593,0.555556,2,2
1,1052,4,4,77.49,0.0209125,0.0736597,0.181818,9,1
0,995,2,1,26.45,0.0080402,0.0265829,0.25,7,5
0,1240,7,0,81.45,0.00241935,0.0656855,2.33333,6,5
0,125,9,2,5.6,0.056,0.0448,1.28571,1,2
0,1777,3,2,80.75,0.00450197,0.0454418,0.375,6,3
1,747,9,4,20.52,0.038822,0.0274699,0.310345,9,2
0,1227,8,3,68.97,0.00162999,0.0562103,4,8,1
0,1082,10,0,51.22,0.00462107,0.0473383,2,8,3
1,1159,7,5,49.48,0.0224331,0.042692,0.269231,2,1
0,122,8,1,18.85,0.106557,0.154508,0.615385,4,2
0,1519,8,5,2.24,0.00197498,0.00147465,2.66667,1,3
0,872,5,4,74.94,0.016055,0.0859404,0.357143,3,1
0,1734,11,0,10.58,0.0132641,0.0061015,0.478261,8,3
0,1581,1,1,16.77,0.0145478,0.0106072,0.0434783,1,5
0,1231,7,3,84.19,0.0138099,0.0683916,0.411765,2,4
0,481,1,1,5.61,0.045738,0.0116632,0.0454545,10,5
0,482,5,5,25.17,0.0394191,0.0522199,0.263158,10,2
0,1752,3,4,38.11,0.0131279,0.0217523,0.130435,9,5
0,1457,2,3,44.55,0.00960879,0.0305765,0.142857,3,1
0,803,11,3,12.15,0.0136986,0.0151308,1,9,1
0,915,3,5,78.09,0.00765027,0.0853443,0.428571,1,6
0,1729,9,2,4.07,0.00173511,0.00235396,3,10,2
0,1301,6,4,36.65,0.00691776,0.0281706,0.666667,5,2
0,816,8,3,52.19,0.0171569,0.0639583,0.571429,4,4
0,189,9,0,27.59,0.126984,0.145979,0.375,1,3
0,391,2,4,25.58,0.0230179,0.065422,0.222222,5,5
0,1096,1,3,1.36,0.0136861,0.00124088,0.0666667,7,1
0,1596,8,5,34.34,0.0075188,0.0215163,0.666667,1,5
0,1433,4,5,4.08,0.0188416,0.00284717,0.148148,0,3
0,249,5,1,56.98,0.0682731,0.228835,0.294118,7,5
0,1703,3,1,68.81,0.01468,0.0404052,0.12,1,4
0,1791,10,3,0.74,0.0100503,0.000413177,0.555556,5,6
0,1432,5,4,90.53,0.0104749,0.0632193,0.333333,4,5
0,1005,4,2,43.94,0.0268657,0.0437214,0.148148,6,4
1,1694,3,0,18.41,0.0112161,0.0108678,0.157895,10,1
0,1077,7,0,60.68,0.00185701,0.0563417,3.5,3,4
0,1259,9,5,44.15,0.0158856,0.0350675,0.45,3,1
0,100,1,2,46.57,0.3,0.4657,0.0333333,8,6
0,1384,7,4,87.89,0.00144509,0.0635043,3.5,10,2
0,341,11,1,55.71,0.0234604,0.163372,1.375,1,6
1,447,3,0,68.82,0.0626398,0.15396,0.107143,4,1
0,1030,2,4,0.24,0.0242718,0.00023301,0.08,2,2
0,916,0,2,50.58,0.0196507,0.0552183,0,3,1
0,1278,11,1,51.95,0.0164319,0.0406495,0.52381,5,6
0,1285,2,5,28.42,0.014786,0.0221167,0.105263,0,5
0,1031,10,2,9.83,0.0155189,0.00953443,0.625,4,6
0,1406,2,0,13.61,0.00426743,0.00967994,0.333333,5,4
0,504,1,4,34.39,0.0496032,0.0682341,0.04,3,3
0,1131,9,5,25.41,0.0167993,0.0224668,0.473684,2,1
0,630,7,4,1.26,0.0015873,0.002,7,10,6
0,308,4,3,32.19,0.0714286,0.104513,0.181818,4,1
0,1318,9,5,13.51,0.0113809,0.0102504,0.6,1,4
0,479,4,4,94.03,0.0521921,0.196305,0.16,1,5
0,135,0,5,46.51,0.155556,0.344519,0,4,4
0,666,2,4,80.34,0.0405405,0.120631,0.0740741,1,3
0,1262,7,3,94.47,0.0110935,0.0748574,0.5,8,2
0,1148,5,3,35.47,0.0043554,0.0308972,1,6,4
0,392,8,0,56.43,0.0637755,0.143954,0.32,4,4
0,183,9,2,71.67,0.163934,0.391639,0.3,5,2
0,1667,5,4,3.4,0.00659868,0.00203959,0.454545,6,1
1,1277,10,0,33.57,0.0195771,0.0262882,0.4,2,1
0,276,2,0,34.39,0.0289855,0.124601,0.25,8,5
0,1532,6,0,72.86,0.0110966,0.0475587,0.352941,0,6
0,855,5,3,67.93,0.0339181,0.0794503,0.172414,9,5
0,595,2,4,97.15,0.00336134,0.163277,1,4,2
0,1244,4,4,20.36,0.0241158,0.0163666,0.133333,9,5
0,1261,3,2,9.18,0.0111023,0.00727994,0.214286,7,2
1,1235,9,3,44.41,0.0242915,0.0359595,0.3,1,2
